date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:27	97342/97342	---M--	200	added ('OK')	image/jpeg	etag:%2255d762f1-17c3e%22	http://html.templines.com/sokolcov/garden-master/media/blog-preview/img-video-2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/blog-preview/img-video-2.jpg	(from http://html.templines.com/sokolcov/garden-master/blog.html)
20:41:27	15336/15336	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e8-3be8%22	http://html.templines.com/sokolcov/garden-master/media/76x76/image3.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/76x76/image3.jpg	(from http://html.templines.com/sokolcov/garden-master/blog-post.html)
20:41:29	33247/33247	---M--	200	added ('OK')	image/jpeg	etag:%2255d762dd-81df%22	http://html.templines.com/sokolcov/garden-master/media/370x240/07_blog-post.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/370x240/07_blog-post.jpg	(from http://html.templines.com/sokolcov/garden-master/blog-post.html)
20:41:29	6924/6924	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762be-1b0c%22	http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.woff	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.woff	(from http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.css)
20:41:29	11172/11172	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762bd-2ba4%22	http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.eot	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.eot	(from http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.css)
20:41:31	11004/11004	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762be-2afc%22	http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.ttf	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.ttf	(from http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.css)
20:41:32	108996/108996	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255d762bd-1a9c4%22	http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.svg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.svg	(from http://html.templines.com/sokolcov/garden-master/fonts/flaticon/flaticon.css)
20:41:37	112654/112654	---M--	200	added ('OK')	image/jpeg	etag:%2255d762ef-1b80e%22	http://html.templines.com/sokolcov/garden-master/media/850x460/07_blog-post.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/850x460/07_blog-post.jpg	(from http://html.templines.com/sokolcov/garden-master/blog-post.html)
20:41:38	59572/59572	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762ba-e8b4%22	http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.eot	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.eot	(from http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/style.css)
20:41:43	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255d762ba-43b31%22	http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.svg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.svg	(from http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/style.css)
20:41:44	116/116	---M--	200	added ('OK')	image/png	etag:%2255d76314-74%22	http://html.templines.com/sokolcov/garden-master/plugins/owl-carousel/grabbing.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/owl-carousel/grabbing.png	(from http://html.templines.com/sokolcov/garden-master/plugins/owl-carousel/owl.carousel.css)
20:41:44	63664/63664	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762bb-f8b0%22	http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.woff	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.woff	(from http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/style.css)
20:41:44	59572/59572	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762ba-e8b4%22	http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.eot?	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIconsd41d.eot	(from http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/style.css)
20:41:44	1517/1517	---M--	200	added ('OK')	image/gif	etag:%2255d76313-5ed%22	http://html.templines.com/sokolcov/garden-master/plugins/owl-carousel/AjaxLoader.gif	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/owl-carousel/AjaxLoader.gif	(from http://html.templines.com/sokolcov/garden-master/plugins/owl-carousel/owl.theme.css)
20:41:45	59388/59388	---M--	200	added ('OK')	application/octet-stream	etag:%2255d762bb-e7fc%22	http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.ttf	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/elegant_font/ElegantIcons.ttf	(from http://html.templines.com/sokolcov/garden-master/fonts/elegant_font/style.css)
20:41:48	270/270	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:47%20GMT	http://html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.eot	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.eot	(from http://html.templines.com/sokolcov/garden-master/css/bootstrap.min.css)
20:41:49	270/270	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:51%20GMT	http://html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.eot?	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regulard41d.eot	(from http://html.templines.com/sokolcov/garden-master/css/bootstrap.min.css)
20:41:49	272/272	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:52%20GMT	http://html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.woff2	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.woff2	(from http://html.templines.com/sokolcov/garden-master/css/bootstrap.min.css)
20:41:49	271/271	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:52%20GMT	http://html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.woff	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.woff	(from http://html.templines.com/sokolcov/garden-master/css/bootstrap.min.css)
20:41:50	270/270	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:52%20GMT	http://html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.ttf	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.ttf	(from http://html.templines.com/sokolcov/garden-master/css/bootstrap.min.css)
20:41:51	270/270	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:53%20GMT	http://html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.svg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/fonts/glyphicons/glyphicons-halflings-regular.svg	(from http://html.templines.com/sokolcov/garden-master/css/bootstrap.min.css)
20:41:52	15150/15150	---M--	200	added ('OK')	image/png	etag:%2255d762c5-3b2e%22	http://html.templines.com/sokolcov/garden-master/img/icons-s2890f6d08a.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/icons-s2890f6d08a.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:52	3592/3592	---M--	200	added ('OK')	image/png	etag:%2255d762c5-e08%22	http://html.templines.com/sokolcov/garden-master/img/logo.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/logo.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:52	1005/1005	---M--	200	added ('OK')	image/png	etag:%2255d762c0-3ed%22	http://html.templines.com/sokolcov/garden-master/img/dash.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/dash.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:52	1132/1132	---M--	200	added ('OK')	image/jpeg	etag:%2255d762c6-46c%22	http://html.templines.com/sokolcov/garden-master/img/pattern.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/pattern.jpg	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:53	1026/1026	---M--	200	added ('OK')	image/png	etag:%2255d762c0-402%22	http://html.templines.com/sokolcov/garden-master/img/dotted-line.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/dotted-line.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:53	1232/1232	---M--	200	added ('OK')	image/png	etag:%2255d762c9-4d0%22	http://html.templines.com/sokolcov/garden-master/img/tooth-color-black.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-color-black.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:54	1096/1096	---M--	200	added ('OK')	image/png	etag:%2255d762ca-448%22	http://html.templines.com/sokolcov/garden-master/img/tooth-white.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-white.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:54	1153/1153	---M--	200	added ('OK')	image/png	etag:%2255d762c9-481%22	http://html.templines.com/sokolcov/garden-master/img/tooth-color-gr.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-color-gr.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:54	1165/1165	---M--	200	added ('OK')	image/png	etag:%2255d762c9-48d%22	http://html.templines.com/sokolcov/garden-master/img/tooth-color-w.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-color-w.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:54	1289/1289	---M--	200	added ('OK')	image/png	etag:%2255d762ca-509%22	http://html.templines.com/sokolcov/garden-master/img/tooth-d.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-d.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:55	240/240	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:57%20GMT	http://html.templines.com/sokolcov/garden-master/img/tooth-green.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-green.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:56	241/241	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:11:58%20GMT	http://html.templines.com/sokolcov/garden-master/img/tooth-orange.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-orange.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:56	1026/1026	---M--	200	added ('OK')	image/png	etag:%2255d762c0-402%22	http://html.templines.com/sokolcov/garden-master/img/dash-br.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/dash-br.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:56	7184/7184	---M--	200	added ('OK')	image/png	etag:%2255d762c8-1c10%22	http://html.templines.com/sokolcov/garden-master/img/tools-bg.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tools-bg.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:41:57	1350/1350	---M--	200	added ('OK')	image/png	etag:%2255d762ca-546%22	http://html.templines.com/sokolcov/garden-master/img/tooth-gr-1.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-gr-1.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:21	148786/148786	---M--	200	added ('OK')	image/png	etag:%2255d762c6-24532%22	http://html.templines.com/sokolcov/garden-master/img/sparrow.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/sparrow.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:22	3504/3504	---M--	200	added ('OK')	image/png	etag:%2255d762c5-db0%22	http://html.templines.com/sokolcov/garden-master/img/logo-footer.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/logo-footer.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:23	1181/1181	---M--	200	added ('OK')	image/png	etag:%2255d762c8-49d%22	http://html.templines.com/sokolcov/garden-master/img/tooth-black.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/tooth-black.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:34	236777/236777	---M--	200	added ('OK')	image/png	etag:%2255d7630a-39ce9%22	http://html.templines.com/sokolcov/garden-master/media/sections-bg/flower.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/sections-bg/flower.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:35	1132/1132	---M--	200	added ('OK')	image/png	etag:%2255d762bf-46c%22	http://html.templines.com/sokolcov/garden-master/img/arrow-select.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/arrow-select.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:44	282321/282321	---M--	200	added ('OK')	image/jpeg	etag:%2255d762bf-44ed1%22	http://html.templines.com/sokolcov/garden-master/img/blocks-bg.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/blocks-bg.jpg	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:42:54	196669/196669	---M--	200	added ('OK')	image/jpeg	etag:%2255d76309-3003d%22	http://html.templines.com/sokolcov/garden-master/media/paralax/store.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/paralax/store.jpg	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:43:01	442772/442772	---M--	200	added ('OK')	image/png	etag:%2255d762c1-6c194%22	http://html.templines.com/sokolcov/garden-master/img/flower.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/img/flower.png	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:43:03	8620/8620	---M--	200	added ('OK')	image/png	etag:%2255d762fb-21ac%22	http://html.templines.com/sokolcov/garden-master/media/demo-page/mac.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/demo-page/mac.png	(from http://html.templines.com/sokolcov/garden-master/css/demo-page.css)
20:43:08	21142/21142	---M--	200	added ('OK')	image/jpeg	etag:%2255d7630e-5296%22	http://html.templines.com/sokolcov/garden-master/media/store/product-6-b.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/store/product-6-b.jpg	(from http://html.templines.com/sokolcov/garden-master/shop-2.html)
20:43:09	2814/2814	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76311-afe%22	http://html.templines.com/sokolcov/garden-master/plugins/contact/contact_me_v2.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/contact/contact_me_v2.js	(from http://html.templines.com/sokolcov/garden-master/contact-2.html)
20:43:09	903/903	---M--	200	added ('OK')	text/css	etag:%2255d762b7-387%22	http://html.templines.com/sokolcov/garden-master/css/doc.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/css/doc.css	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:11	249/249	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:13:13%20GMT	http://html.templines.com/sokolcov/garden-master/media/paralax/paralaximg.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/paralax/paralaximg.jpg	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:11	236/236	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:13:14%20GMT	http://html.templines.com/sokolcov/garden-master/media/doc/1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/doc/1.jpg	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:11	236/236	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:13:14%20GMT	http://html.templines.com/sokolcov/garden-master/media/doc/2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/doc/2.jpg	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:12	2311/2311	---MCZ	200	added ('OK')	text/css	etag:W/%2255d76316-907%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/css/github.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/css/github.css	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:13	27082/27082	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76323-69ca%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/js/rainbow.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/js/rainbow.js	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:14	1812/1812	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d7631e-714%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/generic.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/generic.js	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:15	3596/3596	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76320-e0c%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/html.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/html.js	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:16	1815/1815	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d7631e-717%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/css.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/css.js	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:17	3335/3335	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76321-d07%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/php.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/php.js	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:18	2098/2098	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76320-832%22	http://html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/javascript.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/rainbow/js/language/javascript.js	(from http://html.templines.com/sokolcov/garden-master/doc.html)
20:43:22	316813/316813	---M--	200	added ('OK')	image/jpeg	etag:%2255d76306-4d58d%22	http://html.templines.com/sokolcov/garden-master/media/paralax/blog-post.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/paralax/blog-post.jpg	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:43:25	228882/228882	---M--	200	added ('OK')	image/jpeg	etag:%2255d76305-37e12%22	http://html.templines.com/sokolcov/garden-master/media/paralax/about.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/paralax/about.jpg	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
20:43:26	315060/315060	---M--	200	added ('OK')	image/jpeg	etag:%2255d76307-4ceb4%22	http://html.templines.com/sokolcov/garden-master/media/paralax/contact-us.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/paralax/contact-us.jpg	(from http://html.templines.com/sokolcov/garden-master/css/theme.css)
